step,n_predators,n_prey
690,500,618
691,500,593
692,491,538
693,492,532
694,485,524
695,473,528
696,461,513
697,458,519
698,449,500
699,454,462
700,452,459
701,458,427
702,455,423
703,437,432
704,441,437
705,442,427
706,430,447
707,432,440
708,427,451
709,430,461
710,429,469
711,422,497
712,417,525
713,406,556
714,408,590
715,399,599
716,387,604
717,385,621
718,384,622
719,374,631
720,366,659
721,370,688
722,372,693
723,380,710
724,384,725
725,391,740
726,397,716
727,408,729
728,406,717
729,416,727
730,418,736
731,427,738
732,436,722
733,445,727
734,453,728
735,466,697
736,474,686
737,485,675
738,498,656
739,509,618
740,512,584
741,518,566
742,515,547
743,517,513
744,508,496
745,514,457
746,511,454
747,502,437
748,502,441
749,493,433
750,483,401
751,478,401
752,468,406
753,460,411
754,455,371
755,445,362
756,439,369
757,428,365
758,412,372
759,402,364
760,393,364
761,389,385
762,381,399
763,383,406
764,379,417
765,377,434
766,372,460
767,364,467
768,359,504
769,344,536
770,342,554
771,346,591
772,340,618
773,347,631
774,351,649
775,351,677
776,362,718
777,371,734
778,366,768
779,376,780
780,377,799
781,388,817
782,390,822
783,392,833
784,403,865
785,412,848
786,423,859
787,446,820
788,453,772
789,471,736
790,477,698
791,483,662
792,487,637
793,494,636
794,493,623
795,495,605
796,500,584
797,504,543
798,503,531
799,501,524
800,495,520
801,495,503
802,492,487
803,491,484
804,486,493
805,473,495
806,464,490
807,451,489
808,457,470
809,450,468
810,434,426
811,433,417
812,432,412
813,424,417
814,416,422
815,406,437
816,410,449
817,403,478
818,405,481
819,409,492
820,416,479
821,410,489
822,415,483
823,403,494
824,397,496
825,396,499
826,398,531
827,399,524
828,399,541
829,404,569
830,414,580
831,419,560
832,421,560
833,428,551
834,430,542
835,424,544
836,412,544
837,406,545
838,404,555
839,398,577
840,402,585
841,408,573
842,404,565
843,400,580
844,398,590
845,392,600
846,387,607
847,391,633
848,390,635
849,391,660
850,397,684
851,407,685
852,404,682
853,408,669
854,406,683
855,411,714
856,410,721
857,407,733
858,409,771
859,421,788
860,430,776
861,436,766
862,435,745
863,444,726
864,445,735
865,454,727
866,451,712
867,474,684
868,476,658
869,482,611
870,482,605
871,494,560
872,502,554
873,505,494
874,498,460
875,500,443
876,498,431
877,496,439
878,490,429
879,488,448
880,483,462
881,481,434
882,473,433
883,467,419
884,452,430
885,441,402
886,414,410
887,399,425
888,390,430
889,379,435
890,369,445
891,359,454
892,355,484
893,351,499
894,347,541
895,346,559
896,336,572
897,325,595
898,328,599
899,332,597
900,334,625
901,336,638
902,335,666
903,337,654
904,338,681
905,342,683
906,341,678
907,358,672
908,360,684
909,363,691
910,366,696
911,372,709
912,386,706
913,391,730
914,400,736
915,411,755
916,424,775
917,430,772
918,436,760
919,441,768
920,447,768
921,456,768
922,454,769
923,459,747
924,455,727
925,453,703
926,455,696
927,456,679
928,459,669
929,468,619
930,468,625
931,475,590
932,473,542
933,468,510
934,471,508
935,474,501
936,461,488
937,463,478
938,464,464
939,461,456
940,461,457
941,451,436
942,449,417
943,445,428
944,433,429
945,427,429
946,406,440
947,402,459
948,386,465
949,378,490
950,359,535
951,353,569
952,345,568
953,338,574
954,334,574
955,330,593
956,333,600
957,329,632
958,328,646
959,335,665
960,335,680
961,334,685
962,335,702
963,343,719
964,349,774
965,353,801
966,363,820
967,362,839
968,364,870
969,366,899
970,371,892
971,381,855
972,391,864
973,395,903
974,401,887
975,405,871
976,406,854
977,409,857
978,424,828
979,431,791
980,442,767
981,449,736
982,459,696
983,464,693
984,465,616
985,462,612
986,458,574
987,463,569
988,473,547
989,480,534
990,481,520
991,491,491
992,501,484
993,503,485
994,506,460
995,501,434
996,499,435
997,499,417
998,490,409
999,488,398
1000,481,388
1001,480,397
1002,480,399
1003,475,391
1004,462,407
1005,455,434
1006,440,424
1007,430,410
1008,415,421
1009,402,433
1010,393,459
1011,380,461
1012,377,456
1013,378,471
1014,375,475
1015,370,492
1016,361,511
1017,356,502
1018,349,514
1019,349,513
1020,343,525
1021,343,519
1022,338,534
1023,332,530
1024,340,510
1025,341,535
1026,334,570
1027,330,587
1028,333,606
1029,336,620
1030,338,640
1031,340,651
1032,344,672
1033,359,675
1034,360,692
1035,364,716
1036,370,750
1037,376,753
1038,384,756
1039,387,768
1040,387,769
1041,401,773
1042,398,780
1043,394,781
1044,409,784
1045,416,789
1046,432,769
1047,441,752
1048,449,726
1049,452,729
1050,450,717
1051,454,703
1052,457,674
1053,466,634
1054,468,612
1055,474,597
1056,478,578
1057,482,563
1058,487,547
1059,490,526
1060,495,506
1061,491,520
1062,494,501
1063,501,477
1064,504,457
1065,499,464
1066,494,472
1067,491,452
1068,490,479
1069,481,482
1070,482,486
1071,480,457
1072,479,466
1073,465,451
1074,465,440
1075,458,426
1076,464,403
1077,451,395
1078,439,404
1079,433,424
1080,427,435
1081,423,444
1082,422,447
1083,416,455
1084,407,479
1085,404,508
1086,395,510
1087,393,504
1088,394,514
1089,380,514
1090,379,529
1091,374,579
1092,370,601
1093,365,628
1094,365,683
1095,362,726
1096,370,768
1097,372,788
1098,376,805
1099,380,805
1100,388,834
1101,390,839
1102,392,846
1103,394,869
1104,405,868
1105,407,849
1106,409,831
1107,419,823
1108,429,818
1109,432,796
1110,437,781
1111,439,756
1112,439,741
1113,441,691
1114,449,689
1115,450,658
1116,461,638
1117,461,625
1118,468,613
1119,471,587
1120,471,573
1121,483,566
1122,486,583
1123,492,552
1124,492,539
1125,504,514
1126,507,495
1127,508,478
1128,507,495
1129,500,477
1130,495,475
1131,490,438
1132,482,449
1133,476,472
1134,464,482
1135,455,482
1136,444,478
1137,434,487
1138,428,503
1139,427,507
1140,409,529
1141,403,531
1142,395,521
1143,390,549
1144,393,575
1145,394,601
1146,394,608
1147,395,599
1148,398,619
1149,400,628
1150,408,643
1151,407,658
1152,412,652
1153,420,664
1154,410,645
1155,418,654
1156,418,653
1157,417,648
1158,432,631
1159,438,640
1160,439,631
1161,448,642
1162,455,619
1163,461,607
1164,464,594
1165,458,597
1166,461,615
1167,469,595
1168,480,567
1169,479,550
1170,479,550
1171,484,562
1172,477,565
1173,476,590
1174,493,565
1175,489,541
1176,479,532
1177,470,534
1178,469,563
1179,472,552
1180,476,545
1181,475,532
1182,459,533
1183,453,540
1184,456,552
1185,456,541
1186,453,541
1187,459,546
1188,457,548
1189,452,538
1190,459,540
1191,456,542
1192,459,546
1193,464,537
1194,464,556
1195,466,563
1196,472,539
1197,473,537
1198,468,549
1199,473,540
1200,476,538
1201,481,544
1202,491,488
1203,497,467
1204,497,482
1205,487,480
1206,487,467
1207,490,464
1208,493,476
1209,492,471
1210,495,461
1211,491,451
1212,483,451
1213,479,423
1214,477,415
1215,467,391
1216,455,386
1217,438,367
1218,432,357
1219,425,366
1220,424,369
1221,420,354
1222,415,377
1223,410,400
1224,399,418
1225,399,457
1226,395,484
1227,387,502
1228,379,517
1229,373,555
1230,362,576
1231,355,586
1232,354,632
1233,353,665
1234,360,686
1235,370,716
1236,368,725
1237,373,752
1238,381,773
1239,391,751
1240,399,750
1241,418,753
1242,416,762
1243,422,766
1244,431,747
1245,447,740
1246,453,727
1247,473,679
1248,484,666
1249,486,620
1250,491,591
1251,497,584
1252,513,559
1253,512,549
1254,520,505
1255,521,468
1256,515,448
1257,516,460
1258,522,441
1259,529,443
1260,521,442
1261,526,420
1262,509,417
1263,493,418
1264,482,408
1265,464,394
1266,451,344
1267,434,340
1268,425,346
1269,410,352
1270,395,379
1271,377,388
1272,362,416
1273,350,431
1274,343,451
1275,332,477
1276,334,496
1277,329,520
1278,324,546
1279,317,563
1280,321,588
1281,309,631
1282,303,668
1283,307,708
1284,313,732
1285,313,763
1286,312,767
1287,313,805
1288,313,845
1289,322,860
1290,324,895
1291,333,933
1292,338,952
1293,349,977
1294,362,953
1295,364,958
1296,372,950
1297,384,934
1298,386,930
1299,386,909
1300,393,909
1301,409,885
1302,419,850
1303,429,811
1304,437,807
1305,450,748
1306,454,722
1307,465,711
1308,469,688
1309,459,692
1310,457,661
1311,460,649
1312,464,609
1313,462,591
1314,469,563
1315,472,547
1316,469,537
1317,467,521
1318,465,524
1319,466,525
1320,466,517
1321,458,498
1322,452,472
1323,448,456
1324,444,461
1325,444,442
1326,445,445
1327,428,451
1328,428,458
1329,425,466
1330,420,480
1331,409,461
1332,411,457
1333,397,458
1334,393,481
1335,384,480
1336,389,492
1337,381,507
1338,377,545
1339,368,566
1340,367,582
1341,365,612
1342,375,623
1343,376,628
1344,379,654
1345,377,654
1346,379,665
1347,379,669
1348,385,673
1349,390,706
1350,400,700
1351,395,705
1352,401,710
1353,406,725
1354,410,759
1355,420,765
1356,419,754
1357,423,731
1358,423,731
1359,424,696
1360,420,675
1361,424,651
1362,429,645
1363,422,646
1364,425,673
1365,428,682
1366,438,672
1367,440,651
1368,451,641
1369,455,629
1370,460,626
1371,466,614
1372,476,581
1373,477,550
1374,475,530
1375,467,546
1376,462,547
1377,466,547
1378,468,536
1379,470,514
1380,477,520
1381,469,509
1382,466,515
1383,470,508
1384,470,502
1385,474,511
1386,466,494
1387,456,492
1388,452,493
1389,442,484
1390,437,501
1391,439,494
1392,438,495
1393,435,513
1394,436,499
1395,437,492
1396,433,497
1397,433,512
1398,425,507
1399,419,500
1400,416,508
1401,416,501
1402,407,511
1403,400,521
1404,390,554
1405,395,583
1406,397,577
1407,390,567
1408,400,581
1409,396,587
1410,402,607
1411,406,580
1412,402,587
1413,400,591
1414,400,623
1415,403,645
1416,407,642
1417,415,655
1418,412,664
1419,417,661
1420,418,663
1421,412,659
1422,416,679
1423,419,669
1424,422,680
1425,420,677
1426,404,666
1427,393,698
1428,394,705
1429,393,708
1430,396,690
1431,398,697
1432,400,703
1433,405,708
1434,411,698
1435,418,713
1436,425,703
1437,435,692
1438,437,692
1439,442,678
1440,434,652
1441,431,685
1442,436,702
1443,441,706
1444,450,704
1445,448,708
1446,451,704
1447,453,705
1448,449,696
1449,450,687
1450,437,697
1451,440,695
1452,437,685
1453,429,692
1454,426,704
1455,433,682
1456,438,692
1457,441,688
1458,438,679
1459,436,649
1460,441,636
1461,432,636
1462,427,638
1463,436,616
1464,438,589
1465,443,590
1466,447,549
1467,445,523
1468,453,524
1469,465,541
1470,462,526
1471,460,525
1472,464,511
1473,460,524
1474,462,490
1475,459,497
1476,469,487
1477,472,497
1478,467,516
1479,460,525
1480,456,506
1481,449,517
1482,444,532
1483,437,540
1484,437,540
1485,443,539
1486,436,537
1487,430,547
1488,436,545
1489,423,522
1490,421,524
1491,415,509
1492,410,510
1493,408,515
1494,402,501
1495,396,500
1496,397,515
1497,397,535
1498,399,541
1499,396,556
1500,388,583
1501,392,576
1502,387,571
1503,396,573
1504,402,586
1505,406,600
1506,407,609
1507,417,613
1508,423,619
1509,421,601
1510,419,615
1511,421,624
1512,418,624
1513,418,646
1514,415,675
1515,423,668
1516,418,650
1517,412,633
1518,403,609
1519,401,613
1520,393,620
1521,390,599
1522,384,606
1523,390,642
1524,399,641
1525,405,643
1526,420,660
1527,421,662
1528,436,647
1529,454,620
1530,453,610
1531,464,623
1532,461,615
1533,462,619
1534,473,617
1535,486,588
1536,488,586
1537,494,586
1538,503,550
1539,501,525
1540,496,510
1541,491,496
1542,487,506
1543,479,501
1544,472,502
1545,470,513
1546,471,506
1547,472,492
1548,461,478
1549,452,463
1550,440,474
1551,437,465
1552,430,482
1553,424,470
1554,413,494
1555,406,480
1556,394,483
1557,387,504
1558,374,537
1559,370,555
1560,361,557
1561,352,572
1562,342,592
1563,339,622
1564,331,637
1565,335,637
1566,342,642
1567,347,637
1568,347,645
1569,362,648
1570,360,666
1571,369,675
1572,377,683
1573,384,709
1574,400,701
1575,404,728
1576,411,711
1577,416,729
1578,424,736
1579,428,737
1580,432,762
1581,435,761
1582,440,745
1583,436,748
1584,441,758
1585,451,733
1586,454,731
1587,462,717
1588,462,705
1589,465,662
1590,465,651
1591,474,628
1592,477,620
1593,486,607
1594,488,558
1595,491,520
1596,488,524
1597,488,507
1598,497,476
1599,503,443
1600,497,432
1601,501,430
1602,501,420
1603,499,424
1604,497,434
1605,492,456
1606,486,460
1607,487,484
1608,486,472
1609,480,494
1610,471,478
1611,471,454
1612,470,438
1613,458,447
1614,450,454
1615,447,438
1616,438,423
1617,435,426
1618,425,417
1619,415,430
1620,407,440
1621,406,447
1622,400,463
1623,389,474
1624,376,492
1625,366,512
1626,353,537
1627,349,575
1628,349,600
1629,345,597
1630,343,603
1631,338,627
1632,342,647
1633,348,646
1634,339,670
1635,336,694
1636,345,696
1637,348,714
1638,356,739
1639,360,752
1640,373,766
1641,379,750
1642,390,769
1643,397,746
1644,414,699
1645,417,710
1646,421,692
1647,426,681
1648,434,686
1649,440,691
1650,441,682
1651,436,687
1652,439,701
1653,442,691
1654,437,680
1655,441,659
1656,444,652
1657,439,625
1658,436,613
1659,444,611
1660,443,611
1661,447,606
1662,446,611
1663,447,601
1664,455,581
1665,453,577
1666,467,562
1667,469,565
1668,465,530
1669,471,516
1670,466,516
1671,465,532
1672,470,523
1673,474,522
1674,473,504
1675,472,492
1676,470,497
1677,469,512
1678,460,514
1679,458,517
1680,461,506
1681,451,517
1682,448,501
1683,452,500
1684,452,487
1685,457,488
1686,457,510
1687,459,513
1688,463,516
1689,463,513
1690,462,493
1691,462,493
1692,467,492
1693,466,470
1694,455,478
1695,454,474
1696,454,508
1697,443,503
1698,435,492
1699,442,488
1700,440,497
1701,437,492
1702,429,512
1703,423,523
1704,420,527
1705,420,552
1706,426,547
1707,420,560
1708,410,558
1709,409,559
1710,406,577
1711,411,593
1712,421,603
1713,424,626
1714,416,646
1715,407,672
1716,419,663
1717,419,661
1718,425,662
1719,431,671
1720,437,681
1721,439,675
1722,452,650
1723,453,661
1724,445,688
1725,452,668
1726,456,654
1727,456,616
1728,455,636
1729,458,616
1730,466,611
1731,462,590
1732,454,563
1733,450,558
1734,451,559
1735,451,593
1736,445,575
1737,429,577
1738,428,551
1739,430,572
1740,425,567
1741,431,584
1742,431,593
1743,432,581
1744,439,561
1745,446,571
1746,450,538
1747,450,530
1748,459,499
1749,449,494
1750,442,463
1751,442,460
1752,446,446
1753,443,456
1754,447,469
1755,455,461
1756,450,468
1757,454,482
1758,455,461
1759,452,452
1760,442,437
1761,430,441
1762,421,429
1763,415,431
1764,410,443
1765,402,455
1766,394,464
1767,391,463
1768,400,462
1769,400,480
1770,394,476
1771,390,503
1772,383,507
1773,370,547
1774,367,562
1775,373,571
1776,377,566
1777,375,574
1778,373,571
1779,373,587
1780,375,619
1781,381,651
1782,379,679
1783,377,709
1784,380,753
1785,386,779
1786,395,750
1787,399,737
1788,402,739
1789,405,758
1790,408,748
1791,402,754
1792,397,759
1793,400,750
1794,400,748
1795,401,727
1796,406,719
1797,414,716
1798,414,695
1799,420,691
1800,420,689
1801,421,664
1802,421,655
1803,424,660
1804,438,645
1805,443,639
1806,453,635
1807,461,603
1808,459,560
1809,464,542
1810,467,524
1811,465,500
1812,463,513
1813,472,536
1814,463,531
1815,463,526
1816,461,530
1817,466,525
1818,470,509
1819,468,514
1820,470,517
1821,458,510
1822,454,507
1823,443,521
1824,430,539
1825,430,532
1826,426,524
1827,419,522
1828,418,499
1829,417,498
1830,411,494
1831,406,498
1832,407,531
1833,400,528
1834,398,548
1835,390,575
1836,391,590
1837,380,596
1838,376,605
1839,386,632
1840,388,656
1841,393,679
1842,392,681
1843,392,688
1844,392,700
1845,392,690
1846,394,726
1847,401,746
1848,410,749
1849,407,742
1850,415,744
1851,425,723
1852,431,713
1853,431,713
1854,434,709
1855,447,693
1856,456,671
1857,464,670
1858,474,636
1859,487,624
1860,495,600
1861,500,589
1862,505,554
1863,506,505
1864,509,487
1865,509,462
1866,511,457
1867,505,467
1868,500,467
1869,500,490
1870,488,485
1871,473,465
1872,454,450
1873,438,456
1874,437,447
1875,425,442
1876,420,461
1877,414,465
1878,405,478
1879,387,500
1880,382,515
1881,378,520
1882,377,545
1883,371,572
1884,368,585
1885,363,604
1886,365,624
1887,365,608
1888,367,609
1889,359,635
1890,359,631
1891,365,649
1892,363,668
1893,367,675
1894,371,704
1895,382,700
1896,394,718
1897,403,714
1898,415,705
1899,418,706
1900,426,685
1901,425,686
1902,434,694
1903,445,681
1904,450,656
1905,449,639
1906,452,621
1907,459,626
1908,465,626
1909,477,629
1910,478,595
1911,482,584
1912,485,575
1913,476,592
1914,475,588
1915,474,580
1916,470,575
1917,465,554
1918,457,540
1919,450,547
1920,453,521
1921,449,511
1922,443,514
1923,439,521
1924,441,499
1925,435,483
1926,423,462
1927,420,458
1928,421,423
1929,420,422
1930,414,404
1931,412,403
1932,409,392
1933,408,395
1934,404,397
1935,398,421
1936,385,454
1937,390,467
1938,381,495
1939,378,508
1940,367,542
1941,355,538
1942,353,581
1943,351,590
1944,348,602
1945,346,632
1946,349,626
1947,339,628
1948,334,648
1949,343,654
1950,344,700
1951,341,723
1952,339,747
1953,345,768
1954,345,815
1955,351,809
1956,358,820
1957,374,812
1958,377,829
1959,382,825
1960,380,813
1961,391,835
1962,400,815
1963,415,795
1964,426,784
1965,434,781
1966,447,764
1967,456,775
1968,471,750
1969,482,717
1970,486,702
1971,493,670
1972,497,648
1973,503,605
1974,506,594
1975,509,572
1976,510,545
1977,507,534
1978,506,519
1979,496,505
1980,497,525
1981,492,526
1982,485,506
1983,473,510
1984,477,484
1985,475,490
1986,471,479
1987,462,484
1988,449,467
1989,441,444
1990,434,447
1991,432,462
1992,430,466
1993,423,480
1994,430,484
1995,428,469
1996,422,457
1997,421,476
1998,419,488
1999,416,473
2000,419,497
