step,n_predators,n_prey
369,35,479
370,35,477
371,33,471
372,33,472
373,33,478
374,33,474
375,33,477
376,32,483
377,32,476
378,34,479
379,34,481
380,34,482
381,34,478
382,34,483
383,34,486
384,32,486
385,33,482
386,33,476
387,36,475
388,37,468
389,38,464
390,38,463
391,39,466
392,40,468
393,39,467
394,37,464
395,34,470
396,32,475
397,31,474
398,31,477
399,31,476
400,33,479
401,33,478
402,33,471
403,35,475
404,36,478
405,37,472
406,38,472
407,39,475
408,39,467
409,39,470
410,42,469
411,42,470
412,42,470
413,44,476
414,43,479
415,42,476
416,42,477
417,42,474
418,41,473
419,41,468
420,41,469
421,43,464
422,43,468
423,44,471
424,47,472
425,47,467
426,47,469
427,46,470
428,46,463
429,46,464
430,46,467
431,45,474
432,45,471
433,44,466
434,43,468
435,43,474
436,43,471
437,44,471
438,46,476
439,48,464
440,50,465
441,49,464
442,51,466
443,50,465
444,49,466
445,51,466
446,52,463
447,53,460
448,52,457
449,52,461
450,50,459
451,49,460
452,48,458
453,48,461
454,48,465
455,51,466
456,50,459
457,51,460
458,53,458
459,54,455
460,53,456
461,54,455
462,53,456
463,51,454
464,49,453
465,46,459
466,45,466
467,44,466
468,42,469
469,41,475
470,40,470
471,38,468
472,37,472
473,37,468
474,39,467
475,39,469
476,41,470
477,43,469
478,43,469
479,41,469
480,39,471
481,39,473
482,38,474
483,39,474
484,39,476
485,39,483
486,39,484
487,39,475
488,43,477
489,42,475
490,40,475
491,42,475
492,43,471
493,43,474
494,43,469
495,43,467
496,43,470
497,44,471
498,44,474
499,42,479
500,42,488
501,43,480
502,42,478
503,40,481
504,41,478
505,41,477
506,41,484
507,41,482
508,41,478
509,44,476
510,43,473
511,45,471
512,43,473
513,42,469
514,42,470
515,41,471
516,40,475
517,38,477
518,37,472
519,35,477
520,36,473
521,36,472
522,35,473
523,33,473
524,33,473
525,34,467
526,33,466
527,33,471
528,34,473
529,35,471
530,35,474
531,37,481
532,37,478
533,36,478
534,36,477
535,35,475
536,34,473
537,34,477
538,34,479
539,33,475
540,33,473
541,32,473
542,32,475
543,32,474
544,31,468
545,29,471
546,28,477
547,29,481
548,30,480
549,31,476
550,32,479
551,32,477
552,32,477
553,32,477
554,33,476
555,34,475
556,35,471
557,36,471
558,37,473
559,35,475
560,34,472
561,33,477
562,33,480
563,33,481
564,35,478
565,33,480
566,32,476
567,33,474
568,32,478
569,30,482
570,28,480
571,26,475
572,25,475
573,24,480
574,24,481
575,24,474
576,24,475
577,24,478
578,25,483
579,25,482
580,25,479
581,26,481
582,26,476
583,27,474
584,29,473
585,29,477
586,31,478
587,33,470
588,34,471
589,33,469
590,34,475
591,35,474
592,35,481
593,35,486
594,34,486
595,33,484
596,33,485
597,32,480
598,31,480
599,31,482
600,31,485
601,30,484
602,30,478
603,30,475
604,31,478
605,32,474
606,32,471
607,32,472
608,32,476
609,31,483
610,31,483
611,29,481
612,30,483
613,30,478
614,31,474
615,31,478
616,30,479
617,30,482
618,31,475
619,30,478
620,30,475
621,32,478
622,32,474
623,33,480
624,32,484
625,33,484
626,33,482
627,33,483
628,32,481
629,32,481
630,32,480
631,32,483
632,33,481
633,34,476
634,34,475
635,34,477
636,34,478
637,33,475
638,31,475
639,30,475
640,30,483
641,30,481
642,30,480
643,30,482
644,30,482
645,30,473
646,30,476
647,30,480
648,30,478
649,30,473
650,32,475
651,32,472
652,33,476
653,33,470
654,33,479
655,32,482
656,34,482
657,33,480
658,32,483
659,31,478
660,29,482
661,28,481
662,26,487
663,23,483
664,21,481
665,20,481
666,18,484
667,17,484
668,17,482
669,17,478
670,17,477
671,20,481
672,22,481
673,22,482
674,22,480
675,22,480
676,21,475
677,22,477
678,23,481
679,25,478
680,25,475
681,25,476
682,25,472
683,26,474
684,26,471
685,26,479
686,26,480
687,26,482
688,26,481
689,27,483
690,28,475
691,29,482
692,31,479
693,32,481
694,31,478
695,30,476
696,30,477
697,30,479
698,30,482
699,31,478
700,30,476
701,31,476
702,33,479
703,34,479
704,35,481
705,36,482
706,37,481
707,36,473
708,35,475
709,36,479
710,36,476
711,37,473
712,37,476
713,37,472
714,36,472
715,36,467
716,35,475
717,33,480
718,33,480
719,33,479
720,33,480
721,34,472
722,35,475
723,36,475
724,37,473
725,37,472
726,35,468
727,33,473
728,32,476
729,31,475
730,30,474
731,29,470
732,32,471
733,32,476
734,34,475
735,35,478
736,36,476
737,37,475
738,38,466
739,36,475
740,37,477
741,37,473
742,36,473
743,37,475
744,37,472
745,38,471
746,37,471
747,36,479
748,37,481
749,34,485
750,34,483
751,33,488
752,33,482
753,34,485
754,35,482
755,35,481
756,37,476
757,36,470
758,36,471
759,37,475
760,34,475
761,32,476
762,32,470
763,33,469
764,33,475
765,33,475
766,34,478
767,36,475
768,36,476
769,37,470
770,37,474
771,36,476
772,36,476
773,37,476
774,38,477
775,38,477
776,39,475
777,39,473
778,39,478
779,40,474
780,39,483
781,40,480
782,40,481
783,40,474
784,40,478
785,40,475
786,41,477
787,41,477
788,42,469
789,42,464
790,42,469
791,40,473
792,40,472
793,40,469
794,40,471
795,39,479
796,36,475
797,35,481
798,35,481
799,35,478
800,35,474
801,36,483
802,37,479
803,39,478
804,38,477
805,38,480
806,39,476
807,39,473
808,40,470
809,39,478
810,37,473
811,36,477
812,35,478
813,37,482
814,38,476
815,40,480
816,40,477
817,39,480
818,39,482
819,40,475
820,39,468
821,39,473
822,41,475
823,41,476
824,42,469
825,42,470
826,43,478
827,45,472
828,45,474
829,47,472
830,47,469
831,49,467
832,50,472
833,51,464
834,50,464
835,51,463
836,50,463
837,49,465
838,48,464
839,48,464
840,49,469
841,50,465
842,49,469
843,48,468
844,49,475
845,48,468
846,47,475
847,46,472
848,47,474
849,45,476
850,45,472
851,42,469
852,43,472
853,44,471
854,46,474
855,48,462
856,49,463
857,50,472
858,50,467
859,50,466
860,49,467
861,46,466
862,44,466
863,45,474
864,44,466
865,43,468
866,42,472
867,41,476
868,37,477
869,35,476
870,33,478
871,30,482
872,30,479
873,31,483
874,32,477
875,30,483
876,30,478
877,29,483
878,26,480
879,26,479
880,27,484
881,27,482
882,28,476
883,28,477
884,28,479
885,28,481
886,30,476
887,30,474
888,30,482
889,32,475
890,33,473
891,34,471
892,33,474
893,34,467
894,34,476
895,36,468
896,35,469
897,34,472
898,36,472
899,36,473
900,35,470
901,36,472
902,38,480
903,38,477
904,38,480
905,40,475
906,40,480
907,39,476
908,38,476
909,35,476
910,35,473
911,34,475
912,33,473
913,34,465
914,36,465
915,37,465
916,37,469
917,38,465
918,38,461
919,39,469
920,40,470
921,42,468
922,44,464
923,46,470
924,48,462
925,47,469
926,51,462
927,50,458
928,49,462
929,48,460
930,48,461
931,49,459
932,50,457
933,51,465
934,51,461
935,52,462
936,51,460
937,53,467
938,52,461
939,53,464
940,55,462
941,56,459
942,55,459
943,55,457
944,53,455
945,53,454
946,54,453
947,52,457
948,52,456
949,53,458
950,55,461
951,54,459
952,54,460
953,56,459
954,55,463
955,53,454
956,52,462
957,51,458
958,50,451
959,46,457
960,43,458
961,43,458
962,42,456
963,42,456
964,42,462
965,41,462
966,39,466
967,39,464
968,39,471
969,38,462
970,36,470
971,35,473
972,34,473
973,34,477
974,35,476
975,36,477
976,35,475
977,34,473
978,34,475
979,35,473
980,35,474
981,33,479
982,32,477
983,32,475
984,32,473
985,34,475
986,35,463
987,35,469
988,35,469
989,35,468
990,35,474
991,34,475
992,35,473
993,35,473
994,35,473
995,36,481
996,35,479
997,37,484
998,37,476
999,39,485
1000,40,475
1001,39,479
1002,42,475
1003,43,472
1004,44,475
1005,43,468
1006,40,470
1007,36,473
1008,36,474
1009,33,473
1010,32,474
1011,30,474
1012,29,480
1013,27,480
1014,25,484
1015,24,479
1016,24,480
1017,24,477
1018,25,483
1019,25,476
1020,24,472
1021,24,475
1022,24,474
1023,24,473
1024,24,472
1025,24,472
1026,23,475
1027,23,476
1028,23,485
1029,24,476
1030,25,485
1031,25,480
1032,26,484
1033,26,485
1034,26,483
1035,27,485
1036,29,477
1037,30,473
1038,29,478
1039,28,476
1040,27,474
1041,26,473
1042,25,475
1043,24,477
1044,23,476
1045,22,480
1046,22,475
1047,21,478
1048,21,473
1049,22,479
1050,23,475
1051,24,472
1052,23,472
1053,23,471
1054,24,469
1055,24,472
1056,25,467
1057,25,476
1058,26,472
1059,25,479
1060,24,475
1061,25,482
1062,25,478
1063,25,483
1064,26,484
1065,26,478
1066,26,485
1067,27,482
1068,27,480
1069,28,483
1070,28,477
1071,28,476
1072,29,472
1073,29,472
1074,29,473
1075,30,475
1076,30,481
1077,30,476
1078,31,476
1079,30,471
1080,28,478
1081,29,477
1082,31,474
1083,32,476
1084,32,474
1085,33,477
1086,33,475
1087,32,471
1088,33,475
1089,35,471
1090,34,479
1091,34,473
1092,33,480
1093,34,477
1094,35,478
1095,35,480
1096,35,475
1097,35,479
1098,36,475
1099,35,478
1100,37,480
1101,38,473
1102,38,474
1103,39,469
1104,38,469
1105,37,473
1106,37,470
1107,37,479
1108,37,474
1109,37,474
1110,36,469
1111,35,477
1112,33,477
1113,32,474
1114,31,474
1115,30,474
1116,31,475
1117,33,474
1118,34,467
1119,34,477
1120,35,473
1121,34,483
1122,36,477
1123,37,483
1124,38,478
1125,38,477
1126,38,479
1127,38,472
1128,38,475
1129,37,473
1130,37,471
1131,36,476
1132,36,472
1133,37,471
1134,38,469
1135,37,471
1136,37,475
1137,38,475
1138,39,479
1139,39,479
1140,39,475
1141,41,472
1142,40,479
1143,40,479
1144,40,475
1145,41,474
1146,43,471
1147,44,470
1148,45,470
1149,46,465
1150,46,472
1151,45,470
1152,45,479
1153,45,475
1154,47,480
1155,47,478
1156,48,475
1157,48,475
1158,47,474
1159,46,474
1160,46,472
1161,45,472
1162,45,477
1163,45,470
1164,45,470
1165,45,469
1166,45,465
1167,44,468
1168,44,470
1169,44,472
1170,45,475
1171,46,470
1172,47,466
1173,47,473
1174,45,470
1175,43,464
1176,42,468
1177,42,462
1178,41,467
1179,42,463
1180,41,461
1181,38,465
1182,37,468
1183,38,473
1184,40,469
1185,41,476
1186,41,476
1187,41,475
1188,41,474
1189,42,474
1190,42,472
1191,44,475
1192,44,473
1193,46,476
1194,46,468
1195,47,467
1196,47,469
1197,48,466
1198,48,471
1199,48,465
1200,47,467
1201,47,471
1202,49,466
1203,48,463
1204,48,471
1205,48,465
1206,47,461
1207,48,464
1208,48,460
1209,45,464
1210,44,464
1211,44,460
1212,44,464
1213,42,466
1214,43,473
1215,43,467
1216,43,473
1217,41,470
1218,40,471
1219,40,473
1220,39,470
1221,38,469
1222,38,471
1223,37,468
1224,38,472
1225,39,464
1226,40,464
1227,37,464
1228,37,466
1229,34,476
1230,35,468
1231,36,474
1232,38,470
1233,38,467
1234,39,463
1235,39,473
1236,39,473
1237,40,463
1238,39,466
1239,39,467
1240,40,467
1241,40,464
1242,39,459
1243,39,463
1244,39,468
1245,39,473
1246,42,469
1247,44,474
1248,45,473
1249,44,473
1250,45,475
1251,44,468
1252,45,469
1253,45,471
1254,43,468
1255,43,471
1256,44,464
1257,45,469
1258,44,461
1259,43,463
1260,42,472
1261,39,469
1262,39,474
1263,39,471
1264,39,471
1265,38,467
1266,36,481
1267,37,481
1268,40,471
1269,40,474
1270,40,473
1271,40,476
1272,40,472
1273,41,471
1274,42,479
1275,41,483
1276,41,489
1277,39,488
1278,37,496
1279,38,493
1280,38,498
1281,39,498
1282,40,494
1283,42,492
1284,42,497
1285,42,496
1286,42,497
1287,42,493
1288,41,501
1289,41,495
1290,42,494
1291,42,500
1292,41,492
1293,41,500
1294,39,497
1295,41,496
1296,40,494
1297,43,502
1298,42,502
1299,41,491
1300,41,497
1301,41,494
1302,39,497
1303,40,493
1304,39,484
1305,40,489
1306,40,496
1307,40,497
1308,39,499
1309,39,506
1310,40,506
1311,39,505
1312,38,510
1313,38,506
1314,37,506
1315,37,512
1316,36,511
1317,35,518
1318,34,515
1319,33,520
1320,33,515
1321,32,515
1322,33,519
1323,32,518
1324,32,524
1325,32,516
1326,32,516
1327,32,512
1328,30,524
1329,30,525
1330,31,519
1331,30,525
1332,31,526
1333,31,531
1334,32,528
1335,35,514
1336,36,516
1337,35,520
1338,37,525
1339,38,522
1340,37,529
1341,37,529
1342,36,530
1343,35,529
1344,36,526
1345,37,522
1346,36,525
1347,34,523
1348,35,525
1349,35,520
1350,35,526
1351,35,520
1352,35,519
1353,35,525
1354,34,524
1355,33,530
1356,32,522
1357,32,522
1358,32,521
1359,33,529
1360,32,525
1361,33,517
1362,34,516
1363,34,511
1364,35,516
1365,33,520
1366,32,514
1367,31,519
1368,29,517
1369,27,526
1370,26,526
1371,26,530
1372,26,530
1373,26,532
1374,26,534
1375,26,532
1376,27,529
1377,28,527
1378,28,525
1379,28,528
1380,27,520
1381,28,530
1382,28,523
1383,30,525
1384,30,527
1385,31,529
1386,29,535
1387,29,527
1388,30,528
1389,31,520
1390,32,532
1391,32,530
1392,32,523
1393,34,520
1394,36,512
1395,35,519
1396,37,521
1397,38,509
1398,39,515
1399,39,508
1400,39,517
1401,38,523
1402,38,527
1403,38,532
1404,39,531
1405,39,533
1406,39,529
1407,38,529
1408,38,530
1409,38,529
1410,39,531
1411,39,521
1412,40,530
1413,40,527
1414,39,525
1415,40,528
1416,39,526
1417,39,534
1418,39,524
1419,37,527
1420,37,520
1421,36,533
1422,36,533
1423,37,525
1424,37,527
1425,39,520
1426,40,518
1427,40,520
1428,42,511
1429,41,515
1430,42,513
1431,42,515
1432,40,520
1433,40,520
1434,39,527
1435,39,530
1436,38,529
1437,36,527
1438,36,527
1439,36,528
1440,36,527
1441,37,530
1442,37,519
1443,37,526
1444,37,520
1445,35,520
1446,33,518
1447,35,520
1448,33,530
1449,33,520
1450,34,521
1451,36,514
1452,37,521
1453,37,522
1454,37,518
1455,37,519
1456,40,514
1457,41,515
1458,43,519
1459,44,513
1460,46,519
1461,46,515
1462,45,517
1463,45,519
1464,44,521
1465,44,524
1466,43,525
1467,42,528
1468,41,527
1469,41,525
1470,40,529
1471,38,525
1472,38,529
1473,38,523
1474,39,530
1475,40,525
1476,40,526
1477,40,524
1478,40,524
1479,41,530
1480,40,523
1481,41,525
1482,42,521
1483,42,528
1484,40,526
1485,39,525
1486,38,525
1487,35,519
1488,35,517
1489,35,519
1490,36,512
1491,37,514
1492,37,511
1493,39,513
1494,39,514
1495,39,516
1496,37,523
1497,38,522
1498,37,525
1499,37,525
1500,38,521
1501,37,524
1502,37,521
1503,36,527
1504,36,521
1505,36,525
1506,36,521
1507,35,523
1508,34,520
1509,34,521
1510,34,528
1511,33,521
1512,33,524
1513,32,519
1514,31,526
1515,31,524
1516,30,523
1517,30,526
1518,30,515
1519,30,517
1520,31,523
1521,33,517
1522,34,521
1523,33,522
1524,33,523
1525,34,526
1526,34,524
1527,34,533
1528,34,529
1529,32,531
1530,29,532
1531,28,528
1532,27,533
1533,27,528
1534,27,532
1535,26,525
1536,25,533
1537,24,527
1538,23,535
1539,22,527
1540,21,526
1541,21,537
1542,21,527
1543,22,532
1544,23,525
1545,23,534
1546,23,534
1547,23,528
1548,23,530
1549,23,523
1550,22,519
1551,22,527
1552,22,519
1553,23,521
1554,23,527
1555,22,524
1556,22,526
1557,23,524
1558,25,529
1559,26,527
1560,26,526
1561,26,527
1562,25,524
1563,24,529
1564,24,525
1565,23,527
1566,24,524
1567,23,526
1568,22,526
1569,23,530
1570,23,524
1571,22,523
1572,23,534
1573,23,525
1574,23,531
1575,23,526
1576,23,533
1577,25,532
1578,26,526
1579,25,525
1580,25,521
1581,24,518
1582,26,521
1583,26,518
1584,26,518
1585,26,524
1586,26,524
1587,26,525
1588,26,526
1589,26,531
1590,27,527
1591,29,529
1592,29,530
1593,32,522
1594,32,530
1595,33,526
1596,33,530
1597,33,525
1598,34,526
1599,33,525
1600,33,527
1601,34,523
1602,34,517
1603,33,531
1604,34,521
1605,33,523
1606,33,523
1607,34,525
1608,34,525
1609,35,523
1610,37,519
1611,37,517
1612,38,512
1613,38,516
1614,37,513
1615,37,519
1616,37,519
1617,37,523
1618,36,521
1619,34,520
1620,31,529
1621,29,531
1622,28,533
1623,28,534
1624,28,530
1625,28,533
1626,29,529
1627,29,529
1628,29,523
1629,30,524
1630,28,525
1631,29,525
1632,28,523
1633,29,516
1634,32,526
1635,34,522
1636,35,523
1637,37,526
1638,37,527
1639,37,529
1640,38,525
1641,39,524
1642,40,520
1643,40,514
1644,41,518
1645,42,512
1646,43,515
1647,42,512
1648,40,519
1649,37,523
1650,36,521
1651,33,524
1652,34,528
1653,32,527
1654,31,529
1655,28,528
1656,28,529
1657,27,527
1658,27,526
1659,26,528
1660,27,529
1661,28,528
1662,29,528
1663,30,526
1664,31,524
1665,32,526
1666,32,521
1667,32,524
1668,33,526
1669,34,528
1670,35,529
1671,36,525
1672,36,523
1673,36,522
1674,37,518
1675,38,522
1676,39,513
1677,39,519
1678,40,514
1679,40,515
1680,40,517
1681,41,516
1682,43,520
1683,45,520
1684,45,521
1685,45,520
1686,45,517
1687,45,519
1688,44,521
1689,42,520
1690,41,525
1691,40,525
1692,41,523
1693,41,526
1694,43,522
1695,42,520
1696,42,522
1697,40,520
1698,37,520
1699,36,526
1700,36,529
1701,35,524
1702,35,526
1703,33,526
1704,31,521
1705,28,521
1706,28,523
1707,27,520
1708,27,527
1709,26,525
1710,27,525
1711,28,528
1712,28,524
1713,30,532
1714,32,532
1715,33,532
1716,33,531
1717,32,527
1718,31,530
1719,31,527
1720,31,522
1721,31,522
1722,32,524
1723,32,526
1724,32,526
1725,32,527
1726,33,526
1727,35,529
1728,35,524
1729,36,523
1730,37,526
1731,37,529
1732,38,520
1733,38,521
1734,39,526
1735,39,522
1736,38,520
1737,39,517
1738,41,515
1739,42,518
1740,44,516
1741,43,519
1742,41,518
1743,39,520
1744,39,527
1745,37,530
1746,35,530
1747,34,527
1748,33,526
1749,32,529
1750,32,529
1751,31,524
1752,30,527
1753,30,525
1754,29,532
1755,27,530
1756,28,532
1757,30,530
1758,31,527
1759,31,525
1760,32,521
1761,30,531
1762,30,532
1763,31,528
1764,30,526
1765,29,532
1766,29,522
1767,29,524
1768,29,521
1769,30,522
1770,30,523
1771,30,519
1772,30,523
1773,30,519
1774,32,522
1775,31,527
1776,31,529
1777,30,533
1778,31,529
1779,31,527
1780,30,530
1781,31,530
1782,32,525
1783,35,521
1784,37,522
1785,38,525
1786,38,525
1787,39,524
1788,38,527
1789,37,527
1790,37,524
1791,39,521
1792,40,524
1793,40,532
1794,39,526
1795,39,527
1796,38,529
1797,38,524
1798,38,521
1799,37,520
1800,37,522
1801,38,521
1802,39,519
1803,42,520
1804,43,515
1805,41,513
1806,40,520
1807,37,524
1808,37,530
1809,37,531
1810,36,526
1811,36,529
1812,35,528
1813,35,523
1814,34,524
1815,32,523
1816,31,531
1817,30,531
1818,30,530
1819,30,533
1820,31,531
1821,30,526
1822,31,526
1823,31,525
1824,31,531
1825,34,524
1826,35,523
1827,35,525
1828,36,520
1829,34,522
1830,34,518
1831,33,523
1832,32,526
1833,32,521
1834,33,525
1835,34,520
1836,36,518
1837,36,523
1838,36,521
1839,37,524
1840,37,523
1841,38,519
1842,39,524
1843,38,526
1844,38,522
1845,38,520
1846,37,516
1847,38,527
1848,39,525
1849,39,528
1850,40,526
1851,41,526
1852,42,519
1853,43,519
1854,44,521
1855,46,523
1856,47,524
1857,47,521
1858,45,521
1859,42,516
1860,41,519
1861,39,514
1862,38,517
1863,36,527
1864,36,519
1865,37,520
1866,38,517
1867,38,516
1868,38,530
1869,40,525
1870,40,527
1871,39,525
1872,39,523
1873,39,526
1874,39,527
1875,39,522
1876,39,519
1877,37,519
1878,36,526
1879,36,528
1880,36,528
1881,38,527
1882,40,527
1883,40,522
1884,39,526
1885,39,528
1886,40,530
1887,40,527
1888,40,524
1889,40,527
1890,42,517
1891,41,518
1892,40,514
1893,40,518
1894,40,521
1895,40,519
1896,41,523
1897,40,514
1898,41,512
1899,42,524
1900,42,523
1901,42,526
1902,44,524
1903,43,520
1904,43,525
1905,43,527
1906,43,520
1907,44,517
1908,43,519
1909,43,521
1910,43,522
1911,42,522
1912,43,521
1913,45,525
1914,45,519
1915,47,520
1916,47,519
1917,48,522
1918,46,520
1919,48,518
1920,46,520
1921,44,515
1922,44,513
1923,41,511
1924,37,517
1925,36,520
1926,34,520
1927,34,526
1928,34,522
1929,35,516
1930,34,528
1931,33,527
1932,32,530
1933,33,529
1934,31,524
1935,33,531
1936,33,531
1937,33,526
1938,35,524
1939,37,524
1940,38,520
1941,38,526
1942,39,526
1943,39,525
1944,40,526
1945,41,522
1946,42,522
1947,43,524
1948,43,528
1949,42,525
1950,43,520
1951,43,523
1952,42,517
1953,42,517
1954,44,511
1955,46,515
1956,46,515
1957,45,510
1958,43,517
1959,43,513
1960,43,513
1961,43,527
1962,43,522
1963,44,527
1964,45,525
1965,45,519
1966,45,526
1967,44,529
1968,44,522
1969,44,520
1970,45,519
1971,45,519
1972,45,526
1973,45,523
1974,45,523
1975,44,527
1976,45,520
1977,45,521
1978,44,522
1979,42,525
1980,42,522
1981,43,525
1982,44,524
1983,44,516
1984,43,518
1985,42,510
1986,42,513
1987,42,518
1988,42,507
1989,42,519
1990,42,514
1991,44,513
1992,44,524
1993,44,521
1994,45,524
1995,45,520
1996,45,514
1997,46,518
1998,45,521
1999,45,519
2000,44,516
