step,n_predators,n_prey
256,282,1316
257,282,1315
258,290,1306
259,287,1303
260,287,1287
261,288,1275
262,287,1266
263,286,1247
264,295,1227
265,283,1213
266,277,1177
267,276,1171
268,277,1159
269,272,1149
270,272,1138
271,270,1129
272,265,1117
273,252,1102
274,247,1111
275,252,1112
276,255,1132
277,250,1129
278,250,1131
279,247,1155
280,251,1143
281,246,1174
282,254,1161
283,258,1157
284,260,1172
285,256,1168
286,256,1160
287,260,1172
288,265,1177
289,269,1205
290,257,1208
291,252,1208
292,249,1200
293,248,1209
294,248,1200
295,246,1221
296,250,1232
297,247,1247
298,241,1237
299,245,1242
300,245,1248
301,245,1237
302,245,1249
303,243,1261
304,239,1286
305,239,1288
306,252,1275
307,249,1269
308,246,1281
309,234,1278
310,234,1281
311,239,1282
312,239,1303
313,243,1297
314,242,1290
315,248,1294
316,255,1272
317,258,1256
318,262,1252
319,258,1254
320,259,1250
321,252,1245
322,257,1259
323,256,1254
324,265,1243
325,267,1249
326,266,1224
327,267,1247
328,269,1239
329,271,1211
330,263,1213
331,255,1206
332,257,1214
333,252,1199
334,252,1220
335,261,1229
336,263,1218
337,265,1249
338,265,1232
339,259,1220
340,261,1230
341,259,1225
342,256,1238
343,251,1275
344,248,1265
345,252,1271
346,252,1274
347,258,1281
348,264,1278
349,269,1254
350,262,1271
351,261,1279
352,261,1286
353,261,1282
354,268,1306
355,265,1291
356,265,1305
357,263,1320
358,265,1329
359,265,1355
360,260,1348
361,261,1340
362,255,1315
363,258,1308
364,259,1280
365,260,1268
366,256,1254
367,254,1253
368,257,1260
369,251,1266
370,247,1252
371,251,1255
372,257,1244
373,258,1243
374,258,1248
375,257,1233
376,257,1249
377,261,1242
378,256,1232
379,249,1240
380,246,1242
381,245,1257
382,246,1250
383,244,1267
384,248,1258
385,257,1272
386,255,1265
387,253,1269
388,255,1283
389,251,1287
390,250,1288
391,249,1296
392,249,1293
393,249,1279
394,252,1283
395,256,1278
396,258,1278
397,260,1288
398,264,1271
399,264,1270
400,264,1262
401,269,1253
402,274,1253
403,269,1249
404,263,1231
405,268,1238
406,268,1224
407,268,1238
408,267,1226
409,268,1203
410,272,1210
411,274,1195
412,279,1188
413,279,1173
414,283,1179
415,282,1163
416,279,1164
417,278,1148
418,273,1148
419,277,1151
420,277,1147
421,276,1112
422,272,1132
423,276,1116
424,281,1119
425,271,1106
426,281,1105
427,280,1094
428,274,1084
429,269,1088
430,261,1107
431,262,1114
432,263,1119
433,266,1109
434,263,1121
435,262,1117
436,263,1131
437,269,1131
438,266,1134
439,263,1141
440,270,1158
441,252,1151
442,250,1170
443,251,1169
444,252,1183
445,245,1192
446,240,1203
447,236,1216
448,236,1226
449,241,1269
450,247,1264
451,246,1305
452,243,1299
453,248,1303
454,251,1299
455,249,1279
456,260,1277
457,262,1273
458,261,1277
459,267,1278
460,274,1279
461,268,1274
462,267,1258
463,267,1260
464,270,1258
465,269,1268
466,267,1253
467,266,1239
468,262,1244
469,255,1242
470,255,1230
471,251,1230
472,245,1217
473,249,1210
474,246,1195
475,247,1193
476,244,1194
477,248,1214
478,251,1203
479,249,1212
480,248,1219
481,248,1229
482,249,1226
483,246,1239
484,261,1242
485,256,1248
486,255,1244
487,253,1270
488,249,1284
489,249,1272
490,244,1237
491,248,1247
492,250,1247
493,244,1231
494,246,1239
495,244,1244
496,242,1246
497,245,1224
498,252,1219
499,239,1206
500,236,1226
501,236,1236
502,240,1236
503,243,1227
504,239,1238
505,242,1254
506,244,1257
507,242,1254
508,243,1257
509,244,1244
510,245,1237
511,252,1219
512,250,1194
513,257,1208
514,262,1209
515,259,1198
516,262,1187
517,259,1197
518,265,1178
519,269,1184
520,269,1194
521,264,1193
522,271,1185
523,273,1182
524,265,1180
525,263,1168
526,259,1166
527,265,1141
528,258,1159
529,255,1157
530,254,1168
531,250,1168
532,248,1166
533,240,1172
534,245,1181
535,244,1169
536,249,1167
537,245,1155
538,248,1162
539,258,1165
540,264,1177
541,262,1186
542,264,1169
543,266,1168
544,267,1146
545,268,1127
546,269,1135
547,267,1137
548,270,1111
549,270,1104
550,270,1103
551,262,1103
552,267,1115
553,264,1115
554,252,1145
555,252,1140
556,250,1150
557,245,1143
558,243,1133
559,240,1139
560,241,1149
561,238,1157
562,241,1134
563,237,1137
564,239,1111
565,232,1115
566,234,1121
567,233,1122
568,235,1109
569,234,1094
570,238,1106
571,234,1100
572,227,1106
573,228,1113
574,225,1116
575,227,1138
576,230,1124
577,225,1136
578,230,1139
579,229,1131
580,233,1142
581,238,1151
582,243,1154
583,241,1139
584,241,1116
585,233,1107
586,233,1103
587,234,1102
588,235,1138
589,235,1153
590,237,1147
591,235,1146
592,240,1150
593,236,1151
594,228,1145
595,222,1147
596,220,1162
597,216,1175
598,214,1199
599,219,1227
600,227,1223
601,232,1209
602,235,1214
603,243,1229
604,242,1223
605,240,1239
606,240,1249
607,236,1244
608,240,1249
609,244,1231
610,249,1237
611,249,1253
612,246,1258
613,242,1252
614,238,1251
615,233,1242
616,240,1236
617,239,1239
618,245,1223
619,250,1209
620,254,1201
621,258,1193
622,259,1185
623,256,1166
624,257,1162
625,257,1159
626,252,1142
627,255,1156
628,253,1156
629,251,1163
630,248,1161
631,243,1191
632,242,1192
633,236,1197
634,239,1205
635,236,1217
636,235,1242
637,228,1251
638,233,1255
639,236,1243
640,237,1244
641,236,1243
642,235,1253
643,239,1249
644,237,1235
645,238,1247
646,236,1221
647,233,1220
648,236,1216
649,231,1216
650,233,1204
651,228,1221
652,231,1241
653,232,1254
654,236,1259
655,234,1245
656,243,1272
657,247,1281
658,248,1270
659,252,1269
660,249,1268
661,253,1275
662,256,1290
663,256,1260
664,255,1267
665,257,1254
666,256,1273
667,256,1247
668,255,1255
669,250,1260
670,251,1260
671,246,1263
672,242,1279
673,240,1292
674,241,1290
675,242,1305
676,243,1298
677,240,1290
678,245,1297
679,240,1300
680,237,1298
681,243,1313
682,248,1325
683,248,1299
684,246,1281
685,248,1287
686,251,1307
687,258,1292
688,262,1287
689,258,1281
690,258,1292
691,252,1291
692,258,1286
693,264,1272
694,261,1268
695,260,1275
696,257,1253
697,256,1257
698,259,1262
699,262,1264
700,261,1283
701,254,1274
702,256,1291
703,255,1281
704,257,1283
705,254,1283
706,256,1282
707,254,1300
708,237,1308
709,240,1316
710,243,1305
711,247,1308
712,245,1293
713,241,1296
714,247,1295
715,249,1283
716,249,1289
717,245,1282
718,246,1268
719,249,1259
720,244,1242
721,244,1224
722,243,1203
723,246,1193
724,248,1192
725,254,1210
726,249,1213
727,243,1230
728,246,1243
729,243,1224
730,236,1242
731,236,1234
732,240,1240
733,242,1220
734,240,1240
735,248,1248
736,253,1245
737,249,1232
738,249,1240
739,251,1235
740,253,1227
741,258,1219
742,259,1237
743,254,1214
744,264,1210
745,266,1202
746,264,1191
747,268,1179
748,266,1170
749,263,1181
750,256,1180
751,252,1196
752,258,1168
753,261,1166
754,258,1156
755,256,1157
756,253,1135
757,259,1134
758,261,1136
759,256,1129
760,254,1131
761,251,1148
762,243,1155
763,244,1152
764,248,1168
765,247,1169
766,244,1162
767,246,1169
768,250,1170
769,248,1159
770,252,1138
771,249,1125
772,239,1115
773,232,1130
774,233,1140
775,231,1157
776,228,1167
777,230,1166
778,229,1154
779,221,1159
780,227,1157
781,227,1174
782,221,1162
783,220,1159
784,226,1160
785,219,1159
786,225,1149
787,238,1143
788,241,1130
789,249,1136
790,257,1140
791,257,1136
792,259,1155
793,261,1130
794,259,1156
795,251,1165
796,247,1177
797,246,1173
798,250,1171
799,246,1174
800,241,1189
801,245,1196
802,235,1223
803,236,1237
804,231,1252
805,229,1276
806,227,1298
807,227,1313
808,221,1306
809,223,1324
810,229,1320
811,234,1322
812,241,1308
813,247,1280
814,251,1273
815,254,1239
816,247,1238
817,240,1229
818,241,1237
819,244,1222
820,241,1221
821,245,1207
822,241,1212
823,242,1214
824,253,1223
825,248,1231
826,253,1234
827,251,1240
828,245,1217
829,238,1226
830,238,1185
831,239,1201
832,248,1196
833,256,1204
834,250,1200
835,251,1200
836,252,1186
837,252,1171
838,257,1163
839,249,1162
840,255,1170
841,251,1170
842,251,1149
843,243,1139
844,245,1143
845,238,1157
846,241,1173
847,238,1200
848,231,1200
849,234,1223
850,238,1225
851,232,1236
852,240,1225
853,230,1244
854,234,1259
855,234,1252
856,232,1222
857,237,1219
858,243,1227
859,242,1235
860,245,1232
861,251,1235
862,251,1234
863,260,1238
864,268,1233
865,267,1211
866,278,1194
867,278,1168
868,271,1158
869,270,1152
870,273,1137
871,275,1122
872,277,1121
873,276,1133
874,275,1145
875,281,1136
876,276,1136
877,280,1131
878,276,1129
879,266,1109
880,275,1111
881,266,1120
882,262,1122
883,262,1146
884,260,1157
885,258,1162
886,253,1184
887,258,1173
888,257,1169
889,256,1174
890,244,1182
891,245,1188
892,246,1212
893,248,1228
894,249,1214
895,238,1222
896,237,1245
897,245,1257
898,251,1244
899,254,1234
900,248,1238
901,249,1253
902,241,1271
903,243,1261
904,245,1283
905,249,1272
906,249,1284
907,248,1293
908,241,1308
909,247,1336
910,247,1329
911,247,1347
912,242,1355
913,245,1346
914,249,1337
915,256,1331
916,257,1317
917,259,1308
918,260,1273
919,264,1268
920,261,1255
921,268,1250
922,264,1251
923,269,1262
924,271,1252
925,275,1235
926,280,1232
927,281,1226
928,281,1228
929,273,1230
930,267,1226
931,268,1237
932,263,1219
933,265,1228
934,262,1215
935,263,1219
936,257,1224
937,257,1210
938,258,1209
939,254,1223
940,250,1226
941,247,1204
942,247,1210
943,247,1216
944,250,1216
945,253,1238
946,250,1233
947,251,1241
948,256,1227
949,256,1234
950,250,1235
951,245,1258
952,247,1255
953,241,1266
954,239,1270
955,242,1285
956,243,1257
957,248,1294
958,246,1301
959,253,1316
960,255,1308
961,249,1304
962,251,1311
963,244,1326
964,249,1314
965,261,1325
966,268,1288
967,265,1288
968,267,1252
969,275,1246
970,274,1212
971,263,1198
972,259,1203
973,262,1198
974,259,1199
975,259,1201
976,262,1177
977,264,1192
978,261,1189
979,257,1189
980,246,1175
981,249,1168
982,251,1182
983,246,1166
984,238,1172
985,237,1197
986,246,1228
987,250,1211
988,247,1231
989,250,1226
990,248,1214
991,251,1214
992,256,1225
993,258,1229
994,260,1206
995,264,1210
996,265,1217
997,269,1224
998,272,1251
999,276,1257
1000,279,1252
1001,281,1256
1002,275,1236
1003,271,1236
1004,265,1230
1005,262,1212
1006,264,1203
1007,255,1186
1008,258,1196
1009,263,1195
1010,268,1183
1011,268,1197
1012,263,1178
1013,261,1174
1014,267,1170
1015,268,1195
1016,270,1187
1017,266,1221
1018,267,1202
1019,274,1215
1020,275,1225
1021,274,1231
1022,278,1217
1023,271,1228
1024,278,1224
1025,272,1234
1026,275,1235
1027,281,1246
1028,286,1233
1029,279,1238
1030,278,1223
1031,277,1220
1032,279,1228
1033,276,1203
1034,270,1214
1035,260,1196
1036,264,1224
1037,270,1225
1038,278,1237
1039,265,1249
1040,266,1276
1041,257,1297
1042,255,1311
1043,256,1326
1044,251,1342
1045,251,1327
1046,241,1326
1047,248,1309
1048,246,1321
1049,252,1329
1050,254,1342
1051,248,1345
1052,247,1341
1053,238,1350
1054,236,1326
1055,232,1335
1056,239,1335
1057,238,1339
1058,236,1343
1059,244,1338
1060,243,1340
1061,242,1336
1062,241,1344
1063,246,1340
1064,241,1335
1065,237,1344
1066,243,1349
1067,245,1357
1068,250,1329
1069,252,1330
1070,264,1297
1071,258,1298
1072,259,1299
1073,257,1303
1074,256,1307
1075,255,1306
1076,263,1301
1077,268,1301
1078,269,1314
1079,269,1311
1080,275,1301
1081,278,1297
1082,274,1306
1083,276,1285
1084,276,1290
1085,268,1267
1086,270,1261
1087,265,1274
1088,265,1264
1089,265,1274
1090,272,1273
1091,270,1267
1092,269,1265
1093,270,1249
1094,267,1248
1095,260,1219
1096,254,1199
1097,251,1212
1098,250,1210
1099,249,1216
1100,241,1228
1101,241,1242
1102,239,1277
1103,239,1300
1104,238,1310
1105,236,1313
1106,241,1301
1107,241,1314
1108,244,1273
1109,244,1287
1110,245,1296
1111,249,1290
1112,258,1285
1113,256,1312
1114,254,1306
1115,256,1304
1116,254,1318
1117,259,1310
1118,259,1309
1119,261,1301
1120,264,1280
1121,257,1279
1122,256,1286
1123,260,1293
1124,259,1312
1125,256,1328
1126,245,1324
1127,239,1323
1128,241,1322
1129,241,1322
1130,244,1328
1131,248,1334
1132,251,1326
1133,258,1297
1134,253,1305
1135,250,1291
1136,255,1293
1137,262,1286
1138,257,1288
1139,261,1294
1140,267,1260
1141,270,1254
1142,266,1241
1143,272,1228
1144,271,1227
1145,273,1207
1146,270,1198
1147,263,1163
1148,257,1168
1149,267,1165
1150,267,1161
1151,266,1172
1152,261,1157
1153,264,1164
1154,259,1138
1155,261,1118
1156,266,1116
1157,267,1102
1158,259,1079
1159,261,1078
1160,256,1070
1161,256,1073
1162,249,1084
1163,250,1087
1164,243,1102
1165,244,1103
1166,242,1093
1167,239,1107
1168,234,1088
1169,237,1116
1170,229,1099
1171,231,1099
1172,227,1096
1173,225,1103
1174,224,1119
1175,220,1150
1176,221,1159
1177,227,1176
1178,235,1175
1179,233,1174
1180,229,1171
1181,227,1167
1182,235,1169
1183,233,1165
1184,237,1166
1185,236,1166
1186,234,1164
1187,234,1185
1188,236,1191
1189,242,1184
1190,244,1185
1191,246,1204
1192,236,1213
1193,232,1230
1194,232,1220
1195,235,1231
1196,237,1230
1197,232,1217
1198,235,1223
1199,234,1211
1200,230,1201
1201,224,1205
1202,219,1202
1203,219,1209
1204,216,1238
1205,221,1243
1206,226,1242
1207,230,1258
1208,234,1270
1209,242,1257
1210,254,1230
1211,250,1196
1212,255,1168
1213,256,1165
1214,258,1161
1215,259,1168
1216,274,1151
1217,280,1150
1218,283,1133
1219,287,1152
1220,285,1141
1221,282,1149
1222,279,1126
1223,277,1148
1224,269,1137
1225,264,1145
1226,270,1119
1227,265,1099
1228,266,1092
1229,263,1095
1230,267,1095
1231,263,1094
1232,264,1113
1233,260,1097
1234,258,1105
1235,267,1099
1236,265,1084
1237,267,1089
1238,267,1081
1239,264,1098
1240,260,1101
1241,259,1108
1242,263,1111
1243,265,1119
1244,262,1109
1245,257,1127
1246,251,1127
1247,248,1136
1248,248,1130
1249,250,1130
1250,250,1129
1251,254,1110
1252,250,1115
1253,250,1110
1254,256,1126
1255,259,1121
1256,257,1143
1257,251,1144
1258,245,1133
1259,248,1149
1260,254,1137
1261,256,1153
1262,256,1162
1263,260,1168
1264,258,1169
1265,252,1151
1266,244,1161
1267,248,1141
1268,255,1141
1269,246,1139
1270,248,1145
1271,243,1143
1272,247,1124
1273,249,1127
1274,251,1108
1275,247,1126
1276,248,1117
1277,248,1112
1278,243,1132
1279,245,1149
1280,250,1152
1281,254,1155
1282,247,1152
1283,239,1164
1284,244,1161
1285,239,1166
1286,242,1158
1287,242,1161
1288,243,1158
1289,243,1179
1290,244,1178
1291,246,1184
1292,247,1170
1293,248,1190
1294,242,1191
1295,240,1210
1296,235,1220
1297,238,1238
1298,238,1192
1299,235,1189
1300,233,1188
1301,227,1192
1302,226,1182
1303,217,1206
1304,218,1222
1305,214,1229
1306,217,1231
1307,220,1214
1308,222,1225
1309,227,1230
1310,226,1250
1311,230,1253
1312,235,1248
1313,241,1265
1314,249,1263
1315,252,1245
1316,261,1227
1317,258,1222
1318,263,1203
1319,261,1212
1320,265,1209
1321,261,1191
1322,253,1206
1323,255,1198
1324,252,1189
1325,248,1181
1326,245,1192
1327,232,1204
1328,231,1220
1329,222,1229
1330,223,1235
1331,220,1241
1332,223,1277
1333,221,1260
1334,219,1280
1335,215,1270
1336,214,1254
1337,212,1274
1338,214,1300
1339,218,1284
1340,224,1275
1341,225,1294
1342,227,1285
1343,226,1273
1344,228,1284
1345,231,1270
1346,228,1248
1347,235,1246
1348,239,1248
1349,238,1253
1350,239,1240
1351,240,1250
1352,239,1244
1353,234,1258
1354,231,1269
1355,233,1267
1356,236,1243
1357,238,1256
1358,237,1266
1359,232,1264
1360,231,1254
1361,235,1244
1362,232,1235
1363,228,1255
1364,234,1251
1365,236,1258
1366,236,1245
1367,241,1238
1368,243,1253
1369,239,1250
1370,236,1255
1371,235,1263
1372,228,1265
1373,229,1263
1374,233,1286
1375,234,1313
1376,233,1335
1377,231,1345
1378,237,1363
1379,234,1359
1380,233,1361
1381,235,1361
1382,236,1382
1383,239,1377
1384,247,1383
1385,245,1373
1386,248,1371
1387,243,1355
1388,249,1353
1389,251,1341
1390,252,1345
1391,252,1348
1392,253,1358
1393,253,1322
1394,243,1323
1395,239,1308
1396,242,1314
1397,238,1309
1398,232,1311
1399,225,1301
1400,229,1321
1401,231,1307
1402,233,1294
1403,224,1277
1404,222,1287
1405,223,1292
1406,223,1304
1407,226,1275
1408,224,1263
1409,230,1266
1410,232,1263
1411,233,1256
1412,235,1257
1413,238,1261
1414,241,1251
1415,241,1254
1416,243,1226
1417,252,1212
1418,255,1217
1419,253,1203
1420,256,1194
1421,258,1181
1422,258,1193
1423,258,1179
1424,258,1169
1425,260,1189
1426,267,1205
1427,269,1198
1428,267,1196
1429,268,1181
1430,271,1198
1431,273,1190
1432,268,1184
1433,274,1175
1434,277,1181
1435,283,1199
1436,283,1195
1437,285,1183
1438,282,1184
1439,278,1169
1440,272,1179
1441,270,1179
1442,266,1147
1443,268,1186
1444,268,1148
1445,266,1162
1446,255,1176
1447,262,1174
1448,263,1169
1449,260,1177
1450,254,1207
1451,249,1195
1452,245,1211
1453,244,1219
1454,247,1211
1455,248,1175
1456,245,1183
1457,243,1181
1458,239,1177
1459,231,1194
1460,231,1192
1461,236,1191
1462,237,1181
1463,234,1181
1464,237,1194
1465,242,1186
1466,247,1214
1467,256,1203
1468,259,1220
1469,261,1226
1470,263,1205
1471,264,1205
1472,271,1222
1473,279,1222
1474,281,1199
1475,287,1200
1476,281,1187
1477,279,1201
1478,280,1181
1479,275,1179
1480,268,1137
1481,270,1145
1482,258,1144
1483,255,1130
1484,256,1134
1485,255,1103
1486,261,1116
1487,251,1111
1488,245,1118
1489,243,1124
1490,238,1128
1491,241,1131
1492,236,1151
1493,243,1159
1494,243,1170
1495,244,1202
1496,238,1226
1497,240,1236
1498,249,1249
1499,246,1236
1500,243,1264
1501,237,1261
1502,238,1296
1503,244,1305
1504,247,1324
1505,248,1318
1506,253,1316
1507,248,1337
1508,243,1343
1509,241,1339
1510,244,1351
1511,244,1331
1512,253,1324
1513,251,1318
1514,253,1306
1515,259,1305
1516,265,1309
1517,269,1295
1518,270,1273
1519,273,1276
1520,278,1257
1521,279,1234
1522,278,1215
1523,274,1202
1524,278,1184
1525,277,1177
1526,275,1174
1527,276,1164
1528,272,1137
1529,272,1170
1530,267,1152
1531,264,1159
1532,260,1142
1533,266,1162
1534,267,1133
1535,266,1132
1536,267,1151
1537,273,1162
1538,274,1154
1539,271,1146
1540,275,1160
1541,279,1150
1542,271,1150
1543,275,1168
1544,269,1162
1545,270,1162
1546,272,1167
1547,282,1180
1548,274,1172
1549,270,1170
1550,262,1158
1551,260,1154
1552,261,1156
1553,264,1166
1554,265,1177
1555,252,1203
1556,254,1199
1557,251,1207
1558,247,1211
1559,249,1237
1560,251,1239
1561,248,1261
1562,246,1283
1563,246,1285
1564,241,1286
1565,244,1286
1566,242,1293
1567,247,1324
1568,245,1327
1569,243,1354
1570,253,1356
1571,250,1348
1572,255,1337
1573,257,1324
1574,257,1330
1575,252,1331
1576,257,1344
1577,260,1332
1578,256,1336
1579,260,1324
1580,263,1334
1581,272,1338
1582,272,1328
1583,276,1326
1584,287,1306
1585,293,1275
1586,295,1261
1587,294,1257
1588,289,1227
1589,291,1226
1590,289,1245
1591,284,1232
1592,282,1231
1593,284,1228
1594,285,1207
1595,285,1198
1596,276,1167
1597,276,1152
1598,275,1144
1599,274,1148
1600,273,1130
1601,276,1110
1602,282,1104
1603,286,1082
1604,288,1083
1605,288,1075
1606,291,1056
1607,283,1057
1608,285,1038
1609,277,1028
1610,278,1018
1611,278,1008
1612,282,1017
1613,276,1013
1614,275,1029
1615,272,1040
1616,264,1053
1617,258,1050
1618,257,1045
1619,256,1040
1620,256,1051
1621,251,1047
1622,257,1050
1623,253,1043
1624,255,1052
1625,246,1056
1626,243,1075
1627,245,1090
1628,245,1092
1629,236,1110
1630,229,1119
1631,228,1137
1632,233,1160
1633,225,1167
1634,229,1161
1635,230,1162
1636,229,1157
1637,229,1179
1638,231,1152
1639,225,1182
1640,226,1203
1641,233,1210
1642,225,1208
1643,229,1213
1644,233,1204
1645,236,1218
1646,241,1209
1647,243,1223
1648,254,1220
1649,254,1214
1650,257,1218
1651,258,1230
1652,255,1242
1653,256,1250
1654,264,1260
1655,269,1262
1656,269,1245
1657,271,1234
1658,266,1233
1659,261,1259
1660,266,1253
1661,268,1248
1662,266,1239
1663,261,1272
1664,258,1267
1665,260,1271
1666,260,1256
1667,254,1298
1668,247,1299
1669,253,1289
1670,253,1298
1671,246,1295
1672,253,1310
1673,265,1290
1674,266,1277
1675,263,1267
1676,270,1270
1677,269,1253
1678,271,1276
1679,263,1275
1680,266,1267
1681,270,1279
1682,274,1316
1683,282,1300
1684,276,1301
1685,278,1306
1686,282,1296
1687,273,1278
1688,264,1291
1689,267,1278
1690,269,1272
1691,263,1285
1692,265,1281
1693,270,1280
1694,272,1276
1695,263,1280
1696,259,1258
1697,254,1244
1698,251,1234
1699,247,1253
1700,246,1260
1701,247,1265
1702,254,1245
1703,257,1234
1704,253,1243
1705,251,1254
1706,253,1226
1707,254,1211
1708,253,1204
1709,256,1198
1710,251,1178
1711,252,1182
1712,256,1187
1713,248,1201
1714,252,1215
1715,257,1239
1716,254,1248
1717,249,1263
1718,247,1257
1719,255,1257
1720,254,1270
1721,253,1251
1722,253,1263
1723,254,1244
1724,253,1256
1725,254,1255
1726,255,1271
1727,255,1260
1728,260,1258
1729,259,1261
1730,258,1249
1731,261,1256
1732,270,1257
1733,275,1265
1734,271,1239
1735,270,1242
1736,271,1247
1737,265,1236
1738,263,1236
1739,268,1240
1740,266,1249
1741,268,1251
1742,270,1259
1743,268,1260
1744,263,1267
1745,264,1263
1746,267,1265
1747,262,1271
1748,259,1266
1749,260,1284
1750,258,1287
1751,253,1290
1752,261,1280
1753,267,1274
1754,261,1271
1755,259,1277
1756,257,1276
1757,265,1257
1758,269,1265
1759,268,1252
1760,264,1244
1761,257,1246
1762,259,1266
1763,258,1261
1764,258,1260
1765,259,1249
1766,265,1227
1767,273,1237
1768,268,1227
1769,273,1233
1770,280,1214
1771,281,1210
1772,278,1205
1773,278,1191
1774,281,1166
1775,275,1153
1776,276,1175
1777,271,1179
1778,273,1191
1779,272,1187
1780,268,1177
1781,268,1188
1782,262,1183
1783,267,1182
1784,265,1187
1785,259,1174
1786,254,1165
1787,250,1174
1788,244,1157
1789,251,1172
1790,251,1181
1791,254,1170
1792,253,1170
1793,249,1160
1794,245,1147
1795,248,1151
1796,251,1170
1797,254,1168
1798,254,1149
1799,253,1127
1800,252,1163
1801,253,1135
1802,250,1134
1803,247,1133
1804,238,1151
1805,242,1162
1806,239,1153
1807,243,1144
1808,248,1140
1809,248,1148
1810,252,1135
1811,243,1146
1812,235,1148
1813,230,1157
1814,235,1178
1815,234,1171
1816,238,1177
1817,238,1183
1818,238,1187
1819,240,1174
1820,242,1165
1821,243,1172
1822,245,1157
1823,237,1151
1824,240,1156
1825,232,1166
1826,231,1170
1827,242,1161
1828,254,1156
1829,249,1139
1830,249,1140
1831,251,1138
1832,249,1152
1833,247,1147
1834,253,1144
1835,251,1135
1836,249,1139
1837,254,1154
1838,255,1154
1839,254,1143
1840,254,1151
1841,257,1149
1842,258,1148
1843,256,1139
1844,254,1143
1845,250,1132
1846,247,1139
1847,241,1115
1848,242,1115
1849,237,1114
1850,236,1123
1851,236,1109
1852,225,1117
1853,221,1131
1854,219,1159
1855,223,1148
1856,226,1153
1857,224,1155
1858,219,1175
1859,234,1171
1860,234,1164
1861,230,1172
1862,229,1188
1863,234,1216
1864,245,1211
1865,245,1235
1866,249,1199
1867,256,1215
1868,260,1209
1869,260,1203
1870,253,1196
1871,249,1187
